d3_samples
2.998209827754819
2.9995960398524484
2.99999669396145
2.9957194971603207
2.996540748811952
2.9983862073202134
2.999423562239079
2.9980245078552987
2.999892307582206
2.999838825238355
2.999809772824286
2.9967901691106684
2.999921144059675
2.997265037014633
2.996695876855995
2.9990300272148622
2.9995875965907772
2.9985777613253988
2.9983102728654436
2.997993504290698
2.9996618385855207
2.997232157160345
2.9993361636708764
2.995451146353839
2.9995789017772427
2.9997741849470057
2.999858751787101
2.99823216319145
2.997985717336278
2.99851264706834
2.9953019417840294
2.999699839242062
2.9977962727548557
2.9989685959999193
2.9999402106937216
2.9958199146892146
2.9971061137474297
2.997967005728017
2.9987640060278817
2.9980245078552987
2.9998890046305764
2.999838825238355
2.999809772824286
2.9973370793674414
2.999934640815675
2.997373309749149
2.9971297171740927
2.9990151630242994
2.9995875965907772
2.998919646947158
2.9979714926724848
2.996540453776517
2.9992598839926665
2.997232157160345
2.9991988899358164
2.995451146353839
2.9995789017772427
2.9997741849470057
2.999858751787101
2.997941304827586
2.9974600165703538
2.9988187325197457
2.9956719153359406
2.999376668228809
2.9976910109646635
2.9987632447767467
2.9998201871092682
2.9971265182980344
2.9970501446212494
2.9985788787293006
2.9987094153025406
2.997706738170177
2.999268036051889
2.999838825238355
2.9997654002767957
2.9970573763439132
2.999934640815675
2.9992584600317844
2.9976854436196563
2.999173333058121
2.997557861665459
2.998871406304784
2.9979714926724848
2.9963315116034615
2.9992598839926665
2.997232157160345
2.999186299652744
2.995451146353839
2.9993807712702427
2.9997552289457885
2.9999580885599353
2.997941304827586
2.9980513576413075
2.999739183456692
2.9948274471344547
2.9993714319675666
2.9976910109646635
2.9987632447767467
2.999801350469269
2.9971265182980344
2.9968370072060266
2.9987353310409346
2.9987520922229587
2.997624812355327
2.9991630154785667
2.999838825238355
2.9997654002767957
2.996913551937527
2.999934640815675
2.9989286045339636
2.996242121939945
2.999173333058121
2.9997273138831426
2.9990033450138367
2.9967044080776657
2.9964040495030986
2.998464937902571
2.996858870209423
2.9990924962563175
2.9934196974958116
2.9993807712702427
2.9997510258093243
2.9999580885599353
2.998222407695895
2.998055779285752
2.999704089132537
2.990593842400563
2.999081732595396
2.9980964403516994
2.998708779435357
2.999836905515529
2.998534054044128
2.9968370072060266
2.9986456837882325
2.999651415502272
2.9978924323179106
2.9985240943875175
2.999838825238355
2.9995955471085023
2.996913551937527
2.9996367211993604
2.998907499589557
2.994686469446927
2.9984780925559167
2.999232233342132
2.998955010038716
2.9967044080776657
2.9964040495030986
2.999418391986851
2.9977436184787325
2.999195931214079
2.9934196974958116
2.999370776683777
2.9994022522724464
2.9999580885599353
2.9967520479371994
2.9995983131925192
2.999704089132537
2.990593842400563
2.998882270293454
2.998634014235965
2.998708779435357
2.9998496589024835
2.9980237511903183
2.9969242044056426
2.9979492473878633
2.999651415502272
2.996869629555577
2.9991586743293728
2.999838825238355
2.999113554510536
2.9980640247193837
2.9996367211993604
2.99901880911746
2.994686469446927
2.998328086680288
2.9992603291956836
2.998979150202102
2.9978498564179255
2.9965835249311628
2.9991787700170427
2.998474396923907
2.999195931214079
2.9934196974958116
2.9993337749207316
2.999185862815221
2.9999580885599353
2.9985746783099563
2.9995983131925192
2.9997864917709167
2.9901133355446747
2.998968200418564
2.998264163950748
2.9985374145405013
2.9998496589024835
2.9970110848992704
2.9987870790917786
2.9979492473878633
2.9995296930840727
2.9972968631858365
2.9991586743293728
2.9992856366657814
2.999113554510536
2.998010215154069
2.999594779300563
2.9988122794398464
2.994426866752528
2.9981876938675605
2.9992603291956836
2.9990254621199717
2.9978498564179255
2.9965835249311628
2.998779394293164
2.998474396923907
2.9988369936208437
2.9934196974958116
2.9992623385237125
2.9992858744131494
2.9999580885599353
2.99822504283813
2.9995983131925192
2.99995310314912
2.9935235624230963
2.998910095871266
2.998264163950748
2.9979356758003917
2.9998496589024835
2.995891310108952
2.9987896640797502
2.9979492473878633
2.9995888589833553
2.996880972600398
2.998856794815803
2.9992856366657814
2.999299183671852
2.998124163746373
2.9997140617290787
2.9988827892427476
2.995713922269438
2.9981876938675605
2.9992169965049515
2.999152968590665
2.9978812141390216
2.9948737031287664
2.9992068017718783
2.9986149103470403
2.9996476756189243
2.9940613483739735
2.999551870100359
2.9992318271666183
2.9999580885599353
2.9982649850091567
2.9995983131925192
2.99995310314912
2.9935235624230963
2.9986561137121734
2.998264163950748
2.997442196331124
2.9998496589024835
2.995332356123525
2.9988046826948653
2.9979503826983764
2.9995888589833553
2.996880972600398
2.9993959598416815
2.9992856366657814
2.999299183671852
2.9970919516327497
2.9995383571188707
2.998957348348672
2.9972331577987137
2.9981876938675605
2.999220746731199
2.9988923964087975
2.9986399981696334
2.9941305730626095
2.9991711074667116
2.9980206057921945
2.9994290630163545
2.9940613483739735
2.9996861596738587
2.9992318271666183
2.9999580885599353
2.998261874910304
2.99960330726051
2.99995310314912
2.994237537231259
2.998035846846054
2.9989973798954956
2.9978152990862563
2.999923109458825
2.996892058398059
2.9987923841147426
2.997496534125183
2.9991349593731256
2.9965878159029335
2.9994159374840663
2.9994596711854715
2.9994556692847407
2.997334557911212
2.9998364544886296
2.998957348348672
2.9972929589047768
2.9981876938675605
2.999220746731199
2.9991792320733723
2.9986399981696334
2.995531715210985
2.999393762302496
2.9964715346854187
2.999026810383675
2.9940613483739735
2.999695581321075
2.99919915072455
2.9999580885599353
2.998440140805776
2.9993964247589995
2.99995310314912
2.994237537231259
2.997919885204417
2.9989691254554085
2.9978105008391167
2.999923109458825
2.9971818167842237
2.9991769621709836
2.9975330991197993
2.9997034564996388
2.9974805873697634
2.9998065349023344
2.9995699325768035
2.9994556692847407
2.997334557911212
2.9998364544886296
2.9991008711581855
2.9972929589047768
2.998698227672711
2.9992042020208225
2.9992343572705855
2.9986399981696334
2.9965056783688064
2.999393762302496
2.993783664276493
2.999028430686253
2.9939087858480016
2.999695581321075
2.9997945486732545
