D3,density
2.6724400316505332,0.03352911628020243
2.6754225140745937,0.033529116280207424
2.6784049964986547,0.03352911628020243
2.6813874789227157,0.0
2.684369961346776,0.03352911628020243
2.6873524437708367,0.0
2.6903349261948977,0.0
2.6933174086189586,0.0
2.6962998910430196,0.10058734884062227
2.69928237346708,0.1005873488406073
2.7022648558911406,0.0
2.7052473383152016,0.1341164651208097
2.7082298207392625,0.234703813961417
2.7112123031633235,0.3688202790822817
2.714194785587384,0.1341164651208097
2.7171772680114445,0.2682329302416594
2.7201597504355055,0.3352911628020243
2.7231422328595665,0.33529116280207427
2.726124715283627,0.469407627922834
2.729107197707688,0.6705823256040486
2.7320896801317485,0.3688202790822817
2.7350721625558094,0.938815255845668
2.7380546449798704,1.1399899535270523
2.741037127403931,1.408222883768502
2.7440196098279914,1.5088102326093342
2.7470020922520524,1.642926697729919
2.7499845746761133,1.9782178605319434
2.7529670571001743,2.548212837295764
2.755949539524235,2.011746976812146
2.7589320219482953,2.7158584186968016
2.7619145043723563,3.6882027908222677
2.7648969867964173,3.45349897686085
2.7678794692204782,4.828192744349869
2.7708619516445387,4.023493953624292
2.7738444340685993,4.895250976910284
2.7768269164926602,5.331129488552187
2.779809398916721,5.867595349036299
2.7827918813407817,6.839939721161296
2.7857743637648427,6.672294139760284
2.788756846188903,8.214633488650819
2.791739328612964,7.812284093287166
2.794721811037025,7.879342325848746
2.7977042934610856,9.254036093335872
2.800686775885146,9.287565209617457
2.803669258309207,9.153448744495265
2.806651740733268,9.991676651500326
2.809634223157329,10.15932223290285
2.8126167055813895,10.561671628263765
2.81559918800545,9.555798139859116
2.818581670429511,11.265783070148016
2.821564152853572,10.427555163142957
2.824546635277633,10.092264000342434
2.8275291177016935,10.628729860824171
2.830511600125754,10.025205767782019
2.833494082549815,9.92461841893992
2.836476564973876,9.79050195381911
2.839459047397937,9.254036093337248
2.8424415298219974,8.717570232852633
2.845424012246058,8.918744930535174
2.848406494670119,7.577580279325749
2.85138897709418,7.108172651403973
2.8543714595182403,6.06877004671664
2.8573539419423013,6.370532093238462
2.860336424366362,6.303473860678996
2.863318906790423,5.364658604832389
2.8663013892144837,5.431716837393603
2.8692838716385443,4.191139535025304
2.8722663540626048,4.224668651306136
2.8752488364866657,3.5540863257014577
2.8782313189107267,3.118207814058826
2.8812138013347877,3.3193825117405353
2.884196283758848,2.782916651256802
2.8871787661829087,2.0117469768124456
2.8901612486069697,1.6764558140101218
2.8931437310310306,1.5758684651695143
2.8961262134550916,1.3076355349280895
2.899108695879152,1.5758684651695143
2.9020911783032126,1.1399899535270523
2.9050736607272736,0.6370532093238462
2.9080561431513345,0.6705823256041485
2.911038625575395,0.5364658604832389
2.914021107999456,0.5029367442030365
2.9170035904235165,0.5029367442031114
2.9199860728475775,0.3352911628020243
2.9229685552716385,0.23470381396145198
2.925951037695699,0.2682329302416194
2.9289335201197595,0.06705823256041485
2.9319160025438205,0.2011746976812146
2.9348984849678814,0.06705823256040486
2.9378809673919424,0.23470381396145198
2.940863449816003,0.1005873488406073
2.9438459322400634,0.033529116280207424
2.9468284146641244,0.0
2.9498108970881853,0.03352911628020243
2.9527933795122463,0.033529116280207424
2.955775861936307,0.0
2.9587583443603673,0.0
2.9617408267844283,0.0
2.9647233092084893,0.0
2.9677057916325498,0.06705823256040486
